episode,total_reward,steps,success,epsilon,q_states
4335,113,8,1,0.05,27734
4336,101,22,1,0.05,27736
4337,120,28,1,0.05,27738
4338,69,30,1,0.05,27746
4339,80,21,1,0.05,27749
4340,99,14,1,0.05,27749
4341,104,3,1,0.05,27749
4342,110,6,1,0.05,27749
4343,124,16,1,0.05,27749
4344,84,39,1,0.05,27753
4345,106,11,1,0.05,27754
4346,92,15,1,0.05,27757
4347,72,19,1,0.05,27761
4348,116,9,1,0.05,27761
4349,81,17,1,0.05,27764
4350,108,7,1,0.05,27764
4351,81,17,1,0.05,27767
4352,97,9,1,0.05,27768
4353,102,2,1,0.05,27768
4354,105,25,1,0.05,27770
4355,123,20,1,0.05,27770
4356,106,5,1,0.05,27771
4357,118,11,1,0.05,27772
4358,96,15,1,0.05,27776
4359,66,36,1,0.05,27788
4360,114,9,1,0.05,27788
4361,104,3,1,0.05,27788
4362,33,28,1,0.05,27801
4363,100,1,1,0.05,27801
4364,108,11,1,0.05,27801
4365,100,1,1,0.05,27801
4366,77,27,1,0.05,27807
4367,114,11,1,0.05,27807
4368,114,14,1,0.05,27807
4369,87,18,1,0.05,27808
4370,96,12,1,0.05,27812
4371,103,3,1,0.05,27812
4372,99,6,1,0.05,27813
4373,136,19,1,0.05,27813
4374,95,19,1,0.05,27817
4375,99,7,1,0.05,27818
4376,101,18,1,0.05,27819
4377,100,1,1,0.05,27819
4378,126,14,1,0.05,27819
4379,46,33,1,0.05,27825
4380,82,16,1,0.05,27827
4381,122,15,1,0.05,27829
4382,101,2,1,0.05,27829
4383,122,15,1,0.05,27829
4384,109,14,1,0.05,27829
4385,112,7,1,0.05,27829
4386,102,17,1,0.05,27834
4387,129,17,1,0.05,27834
4388,115,9,1,0.05,27834
4389,101,2,1,0.05,27835
4390,113,9,1,0.05,27835
4391,92,27,1,0.05,27839
4392,105,31,1,0.05,27842
4393,101,6,1,0.05,27843
4394,116,17,1,0.05,27845
4395,69,23,1,0.05,27845
4396,110,6,1,0.05,27845
4397,96,14,1,0.05,27846
4398,116,9,1,0.05,27846
4399,126,33,1,0.05,27851
4400,118,23,1,0.05,27859
4401,105,7,1,0.05,27860
4402,99,8,1,0.05,27862
4403,98,6,1,0.05,27862
4404,128,15,1,0.05,27862
4405,124,15,1,0.05,27862
4406,110,6,1,0.05,27862
4407,94,15,1,0.05,27868
4408,89,14,1,0.05,27869
4409,108,5,1,0.05,27869
4410,113,8,1,0.05,27869
4411,109,6,1,0.05,27869
4412,121,13,1,0.05,27869
4413,101,15,1,0.05,27869
4414,101,15,1,0.05,27872
4415,118,13,1,0.05,27873
4416,109,26,1,0.05,27876
4417,102,2,1,0.05,27876
4418,106,24,1,0.05,27879
4419,119,17,1,0.05,27879
4420,111,19,1,0.05,27884
4421,120,32,1,0.05,27889
4422,101,12,1,0.05,27890
4423,96,11,1,0.05,27890
4424,103,17,1,0.05,27893
4425,119,16,1,0.05,27893
4426,102,7,1,0.05,27894
4427,109,6,1,0.05,27894
4428,109,7,1,0.05,27894
4429,126,15,1,0.05,27894
4430,111,7,1,0.05,27894
4431,120,16,1,0.05,27895
4432,98,16,1,0.05,27899
4433,106,4,1,0.05,27899
4434,86,18,1,0.05,27902
4435,105,22,1,0.05,27904
4436,118,13,1,0.05,27904
4437,124,18,1,0.05,27905
4438,107,10,1,0.05,27906
4439,98,21,1,0.05,27911
4440,60,35,1,0.05,27913
4441,103,20,1,0.05,27915
4442,108,21,1,0.05,27916
4443,104,21,1,0.05,27918
4444,94,18,1,0.05,27921
4445,105,26,1,0.05,27922
4446,107,12,1,0.05,27922
4447,112,12,1,0.05,27922
4448,103,14,1,0.05,27925
4449,46,34,1,0.05,27936
4450,116,12,1,0.05,27936
4451,101,6,1,0.05,27936
4452,72,30,1,0.05,27944
4453,102,2,1,0.05,27944
4454,85,23,1,0.05,27948
4455,96,19,1,0.05,27950
4456,94,19,1,0.05,27954
4457,103,14,1,0.05,27956
4458,93,21,1,0.05,27958
4459,108,18,1,0.05,27959
4460,98,11,1,0.05,27961
4461,117,10,1,0.05,27961
4462,113,8,1,0.05,27961
4463,113,9,1,0.05,27962
4464,74,31,1,0.05,27964
4465,108,5,1,0.05,27964
4466,108,8,1,0.05,27964
4467,102,10,1,0.05,27965
4468,110,16,1,0.05,27965
4469,100,6,1,0.05,27965
4470,102,12,1,0.05,27967
4471,107,11,1,0.05,27967
4472,81,18,1,0.05,27973
4473,131,24,1,0.05,27978
4474,102,5,1,0.05,27978
4475,113,8,1,0.05,27979
4476,117,10,1,0.05,27979
4477,109,10,1,0.05,27979
4478,112,17,1,0.05,27980
4479,105,4,1,0.05,27980
4480,102,10,1,0.05,27982
4481,90,44,1,0.05,27993
4482,115,10,1,0.05,27993
4483,96,3,1,0.05,27994
4484,105,16,1,0.05,27995
4485,112,8,1,0.05,27996
4486,106,9,1,0.05,27998
4487,111,13,1,0.05,27998
4488,105,11,1,0.05,27998
4489,89,11,1,0.05,28000
4490,113,8,1,0.05,28000
4491,86,21,1,0.05,28005
4492,58,37,1,0.05,28011
4493,105,4,1,0.05,28011
4494,88,17,1,0.05,28013
4495,92,21,1,0.05,28018
4496,108,9,1,0.05,28018
4497,106,4,1,0.05,28018
4498,100,1,1,0.05,28018
4499,115,18,1,0.05,28020
4500,98,21,1,0.05,28026
4501,64,29,1,0.05,28031
4502,59,28,1,0.05,28035
4503,120,15,1,0.05,28036
4504,119,12,1,0.05,28036
4505,109,6,1,0.05,28037
4506,81,37,1,0.05,28042
4507,112,16,1,0.05,28042
4508,98,13,1,0.05,28042
4509,97,6,1,0.05,28042
4510,96,8,1,0.05,28043
4511,110,9,1,0.05,28043
4512,114,20,1,0.05,28044
4513,90,22,1,0.05,28046
4514,104,23,1,0.05,28047
4515,100,14,1,0.05,28047
4516,114,8,1,0.05,28047
4517,111,8,1,0.05,28047
4518,120,15,1,0.05,28050
4519,108,10,1,0.05,28052
4520,105,4,1,0.05,28052
4521,97,22,1,0.05,28055
4522,123,25,1,0.05,28057
4523,90,30,1,0.05,28063
4524,100,1,1,0.05,28063
4525,89,30,1,0.05,28069
4526,62,18,1,0.05,28071
4527,122,13,1,0.05,28071
4528,100,14,1,0.05,28072
4529,100,12,1,0.05,28073
4530,119,11,1,0.05,28073
4531,126,24,1,0.05,28076
4532,104,3,1,0.05,28076
4533,99,4,1,0.05,28077
4534,112,13,1,0.05,28079
4535,125,16,1,0.05,28079
4536,74,28,1,0.05,28085
4537,116,11,1,0.05,28085
4538,102,8,1,0.05,28085
4539,93,9,1,0.05,28087
4540,95,12,1,0.05,28088
4541,76,31,1,0.05,28093
4542,60,19,1,0.05,28096
4543,81,29,1,0.05,28101
4544,95,24,1,0.05,28102
4545,100,1,1,0.05,28102
4546,96,26,1,0.05,28107
4547,115,10,1,0.05,28107
4548,114,8,1,0.05,28107
4549,100,8,1,0.05,28108
4550,100,1,1,0.05,28108
4551,113,8,1,0.05,28108
4552,113,9,1,0.05,28108
4553,115,9,1,0.05,28108
4554,105,8,1,0.05,28108
4555,108,8,1,0.05,28108
4556,105,4,1,0.05,28108
4557,110,6,1,0.05,28109
4558,116,9,1,0.05,28109
4559,109,10,1,0.05,28111
4560,102,2,1,0.05,28111
4561,131,25,1,0.05,28112
4562,100,1,1,0.05,28112
4563,110,6,1,0.05,28112
4564,105,19,1,0.05,28114
4565,113,20,1,0.05,28116
4566,108,24,1,0.05,28118
4567,113,30,1,0.05,28120
4568,110,6,1,0.05,28120
4569,118,12,1,0.05,28120
4570,113,13,1,0.05,28120
4571,78,11,1,0.05,28122
4572,108,5,1,0.05,28122
4573,101,2,1,0.05,28122
4574,119,13,1,0.05,28122
4575,129,24,1,0.05,28123
4576,65,15,1,0.05,28126
4577,100,9,1,0.05,28127
4578,104,10,1,0.05,28127
4579,102,2,1,0.05,28127
4580,105,4,1,0.05,28127
4581,118,11,1,0.05,28128
4582,111,7,1,0.05,28128
4583,102,2,1,0.05,28128
4584,74,28,1,0.05,28138
4585,102,15,1,0.05,28138
4586,125,15,1,0.05,28138
4587,95,13,1,0.05,28142
4588,80,27,1,0.05,28148
4589,100,1,1,0.05,28148
4590,95,15,1,0.05,28151
4591,112,7,1,0.05,28151
4592,106,4,1,0.05,28151
4593,102,2,1,0.05,28151
4594,106,10,1,0.05,28151
4595,110,7,1,0.05,28151
4596,103,15,1,0.05,28153
4597,112,9,1,0.05,28153
4598,86,18,1,0.05,28157
4599,105,22,1,0.05,28159
4600,108,5,1,0.05,28159
4601,114,13,1,0.05,28159
4602,86,19,1,0.05,28161
4603,102,23,1,0.05,28163
4604,82,17,1,0.05,28167
4605,102,2,1,0.05,28167
4606,109,14,1,0.05,28169
4607,107,29,1,0.05,28171
4608,85,29,1,0.05,28177
4609,118,10,1,0.05,28177
4610,106,4,1,0.05,28177
4611,92,19,1,0.05,28179
4612,86,14,1,0.05,28181
4613,127,16,1,0.05,28181
4614,120,12,1,0.05,28181
4615,106,16,1,0.05,28182
4616,112,7,1,0.05,28182
4617,85,34,1,0.05,28189
4618,102,5,1,0.05,28190
4619,83,13,1,0.05,28192
4620,106,21,1,0.05,28192
4621,117,19,1,0.05,28193
4622,17,50,1,0.05,28197
4623,108,15,1,0.05,28199
4624,98,5,1,0.05,28202
4625,104,11,1,0.05,28202
4626,118,15,1,0.05,28203
4627,66,19,1,0.05,28209
4628,114,8,1,0.05,28209
4629,104,3,1,0.05,28209
4630,104,4,1,0.05,28209
4631,64,31,1,0.05,28216
4632,121,15,1,0.05,28216
4633,124,15,1,0.05,28216
4634,53,13,1,0.05,28220
4635,127,24,1,0.05,28220
4636,81,23,1,0.05,28224
4637,103,10,1,0.05,28225
4638,120,11,1,0.05,28225
4639,112,13,1,0.05,28226
4640,118,20,1,0.05,28229
4641,110,9,1,0.05,28229
4642,99,15,1,0.05,28233
4643,126,15,1,0.05,28234
4644,60,20,1,0.05,28239
4645,82,32,1,0.05,28244
4646,114,12,1,0.05,28246
4647,121,12,1,0.05,28246
4648,90,15,1,0.05,28249
4649,119,12,1,0.05,28251
4650,125,28,1,0.05,28252
4651,105,22,1,0.05,28254
4652,78,22,1,0.05,28255
4653,94,16,1,0.05,28256
4654,106,6,1,0.05,28256
4655,54,21,1,0.05,28261
4656,106,10,1,0.05,28264
4657,86,19,1,0.05,28268
4658,95,11,1,0.05,28270
4659,59,30,1,0.05,28275
4660,112,8,1,0.05,28275
4661,128,19,1,0.05,28275
4662,108,8,1,0.05,28275
4663,105,5,1,0.05,28275
4664,110,14,1,0.05,28277
4665,104,15,1,0.05,28279
4666,111,7,1,0.05,28279
4667,97,13,1,0.05,28281
4668,77,22,1,0.05,28285
4669,121,12,1,0.05,28285
4670,74,13,1,0.05,28290
4671,89,19,1,0.05,28292
4672,100,1,1,0.05,28292
4673,92,14,1,0.05,28295
4674,100,17,1,0.05,28296
4675,104,3,1,0.05,28296
4676,27,26,1,0.05,28304
4677,98,6,1,0.05,28304
4678,118,16,1,0.05,28305
4679,105,15,1,0.05,28305
4680,117,10,1,0.05,28305
4681,95,37,1,0.05,28315
4682,89,11,1,0.05,28315
4683,116,9,1,0.05,28315
4684,114,15,1,0.05,28317
4685,115,9,1,0.05,28317
4686,116,12,1,0.05,28317
4687,108,22,1,0.05,28317
4688,110,7,1,0.05,28317
4689,79,19,1,0.05,28322
4690,112,15,1,0.05,28324
4691,111,11,1,0.05,28324
4692,108,5,1,0.05,28324
4693,112,12,1,0.05,28327
4694,101,8,1,0.05,28328
4695,104,3,1,0.05,28328
4696,107,6,1,0.05,28328
4697,12,33,1,0.05,28338
4698,86,12,1,0.05,28339
4699,63,38,1,0.05,28349
4700,103,6,1,0.05,28349
4701,123,24,1,0.05,28352
4702,47,35,1,0.05,28356
4703,104,24,1,0.05,28356
4704,117,17,1,0.05,28358
4705,74,20,1,0.05,28359
4706,102,2,1,0.05,28359
4707,104,3,1,0.05,28359
4708,113,15,1,0.05,28364
4709,107,8,1,0.05,28365
4710,102,8,1,0.05,28366
4711,115,23,1,0.05,28371
4712,104,17,1,0.05,28376
4713,81,34,1,0.05,28381
4714,108,5,1,0.05,28381
4715,65,21,1,0.05,28385
4716,102,25,1,0.05,28388
4717,123,22,1,0.05,28388
4718,124,13,1,0.05,28388
4719,108,25,1,0.05,28389
4720,115,9,1,0.05,28389
4721,115,9,1,0.05,28389
4722,100,19,1,0.05,28393
4723,109,13,1,0.05,28394
4724,110,6,1,0.05,28394
4725,118,12,1,0.05,28394
4726,100,1,1,0.05,28394
4727,100,1,1,0.05,28394
4728,78,20,1,0.05,28401
4729,101,13,1,0.05,28401
4730,99,25,1,0.05,28405
4731,104,3,1,0.05,28405
4732,110,6,1,0.05,28405
4733,92,19,1,0.05,28411
4734,104,4,1,0.05,28411
4735,123,17,1,0.05,28411
4736,101,24,1,0.05,28417
4737,98,5,1,0.05,28419
4738,113,13,1,0.05,28419
4739,67,31,1,0.05,28423
4740,116,9,1,0.05,28424
4741,114,28,1,0.05,28425
4742,142,24,1,0.05,28425
4743,104,3,1,0.05,28425
4744,109,6,1,0.05,28425
4745,105,4,1,0.05,28425
4746,106,7,1,0.05,28426
4747,107,5,1,0.05,28426
4748,113,8,1,0.05,28427
4749,115,22,1,0.05,28430
4750,101,11,1,0.05,28431
4751,101,12,1,0.05,28431
4752,70,28,1,0.05,28434
4753,93,19,1,0.05,28437
4754,125,15,1,0.05,28437
4755,90,19,1,0.05,28441
4756,82,40,1,0.05,28444
4757,122,18,1,0.05,28444
4758,114,8,1,0.05,28444
4759,100,1,1,0.05,28444
4760,107,5,1,0.05,28444
4761,96,8,1,0.05,28446
4762,130,18,1,0.05,28446
4763,111,10,1,0.05,28446
4764,108,18,1,0.05,28447
4765,83,14,1,0.05,28449
4766,112,21,1,0.05,28449
4767,113,20,1,0.05,28450
4768,101,11,1,0.05,28451
4769,102,12,1,0.05,28455
4770,91,20,1,0.05,28459
4771,102,2,1,0.05,28459
4772,94,9,1,0.05,28460
4773,100,8,1,0.05,28460
4774,96,14,1,0.05,28465
4775,96,12,1,0.05,28467
4776,111,11,1,0.05,28467
4777,106,24,1,0.05,28472
4778,123,13,1,0.05,28472
4779,94,10,1,0.05,28474
4780,96,8,1,0.05,28474
4781,89,37,1,0.05,28480
4782,114,20,1,0.05,28480
4783,95,11,1,0.05,28482
4784,100,1,1,0.05,28482
4785,76,32,1,0.05,28488
4786,121,25,1,0.05,28492
4787,108,11,1,0.05,28493
4788,114,9,1,0.05,28494
4789,107,8,1,0.05,28494
4790,110,6,1,0.05,28494
4791,99,22,1,0.05,28496
4792,113,9,1,0.05,28496
4793,89,25,1,0.05,28502
4794,106,4,1,0.05,28502
4795,113,14,1,0.05,28503
4796,110,6,1,0.05,28503
4797,107,5,1,0.05,28503
4798,109,9,1,0.05,28505
4799,116,13,1,0.05,28506
4800,111,14,1,0.05,28507
4801,116,13,1,0.05,28507
4802,118,13,1,0.05,28509
4803,122,19,1,0.05,28510
4804,117,13,1,0.05,28510
4805,147,26,1,0.05,28510
4806,111,7,1,0.05,28510
4807,110,8,1,0.05,28510
4808,82,35,1,0.05,28517
4809,73,24,1,0.05,28521
4810,111,9,1,0.05,28521
4811,96,6,1,0.05,28523
4812,101,9,1,0.05,28523
4813,103,23,1,0.05,28527
4814,109,11,1,0.05,28527
4815,110,6,1,0.05,28527
4816,130,19,1,0.05,28528
4817,102,2,1,0.05,28528
4818,112,19,1,0.05,28531
4819,118,20,1,0.05,28531
4820,109,6,1,0.05,28531
4821,93,25,1,0.05,28535
4822,111,13,1,0.05,28535
4823,108,21,1,0.05,28536
4824,86,25,1,0.05,28540
4825,108,9,1,0.05,28540
4826,102,2,1,0.05,28540
4827,110,8,1,0.05,28540
4828,100,1,1,0.05,28540
4829,108,5,1,0.05,28540
4830,77,18,1,0.05,28542
4831,100,6,1,0.05,28542
4832,121,12,1,0.05,28542
4833,98,21,1,0.05,28543
4834,43,33,1,0.05,28549
4835,109,12,1,0.05,28549
4836,112,18,1,0.05,28549
4837,66,30,1,0.05,28554
4838,112,12,1,0.05,28554
4839,113,11,1,0.05,28554
4840,91,13,1,0.05,28555
4841,104,21,1,0.05,28555
4842,97,14,1,0.05,28557
4843,119,11,1,0.05,28557
4844,108,5,1,0.05,28557
4845,104,7,1,0.05,28557
4846,114,8,1,0.05,28557
4847,96,11,1,0.05,28557
4848,131,18,1,0.05,28557
4849,101,6,1,0.05,28557
4850,144,24,1,0.05,28557
4851,63,25,1,0.05,28563
4852,105,8,1,0.05,28564
4853,94,14,1,0.05,28565
4854,132,23,1,0.05,28565
4855,107,19,1,0.05,28566
4856,104,3,1,0.05,28566
4857,111,8,1,0.05,28566
4858,110,15,1,0.05,28566
4859,112,9,1,0.05,28566
4860,88,13,1,0.05,28568
4861,113,8,1,0.05,28568
4862,104,4,1,0.05,28568
4863,96,31,1,0.05,28572
4864,115,21,1,0.05,28574
4865,108,5,1,0.05,28574
4866,108,23,1,0.05,28576
4867,107,11,1,0.05,28579
4868,120,11,1,0.05,28579
4869,106,6,1,0.05,28579
4870,96,14,1,0.05,28584
4871,104,3,1,0.05,28585
4872,117,12,1,0.05,28586
4873,106,4,1,0.05,28586
4874,100,1,1,0.05,28586
4875,126,17,1,0.05,28589
4876,108,8,1,0.05,28589
4877,105,23,1,0.05,28589
4878,88,7,1,0.05,28590
4879,102,17,1,0.05,28594
4880,106,16,1,0.05,28595
4881,100,18,1,0.05,28598
4882,96,14,1,0.05,28601
4883,110,24,1,0.05,28604
4884,97,28,1,0.05,28608
4885,84,24,1,0.05,28613
4886,114,16,1,0.05,28615
4887,123,14,1,0.05,28615
4888,102,3,1,0.05,28615
4889,115,9,1,0.05,28615
4890,111,20,1,0.05,28617
4891,121,15,1,0.05,28617
4892,112,13,1,0.05,28618
4893,103,3,1,0.05,28618
4894,112,12,1,0.05,28619
4895,78,40,1,0.05,28628
4896,120,16,1,0.05,28628
4897,95,24,1,0.05,28631
4898,113,18,1,0.05,28634
4899,101,2,1,0.05,28634
4900,90,18,1,0.05,28639
4901,102,2,1,0.05,28639
4902,101,14,1,0.05,28641
4903,78,16,1,0.05,28647
4904,68,28,1,0.05,28651
4905,105,23,1,0.05,28653
4906,102,22,1,0.05,28655
4907,118,10,1,0.05,28655
4908,109,6,1,0.05,28655
4909,118,10,1,0.05,28655
4910,132,17,1,0.05,28655
4911,116,10,1,0.05,28655
4912,106,12,1,0.05,28656
4913,113,10,1,0.05,28657
4914,59,33,1,0.05,28664
4915,122,20,1,0.05,28666
4916,111,17,1,0.05,28668
4917,113,11,1,0.05,28669
4918,106,4,1,0.05,28669
4919,122,13,1,0.05,28669
4920,120,16,1,0.05,28669
4921,112,7,1,0.05,28669
4922,102,2,1,0.05,28669
4923,100,13,1,0.05,28671
4924,102,32,1,0.05,28672
4925,126,16,1,0.05,28673
4926,86,7,1,0.05,28674
4927,113,12,1,0.05,28675
4928,100,16,1,0.05,28676
4929,92,7,1,0.05,28677
4930,101,14,1,0.05,28678
4931,94,27,1,0.05,28681
4932,78,6,1,0.05,28682
4933,114,10,1,0.05,28682
4934,131,18,1,0.05,28682
4935,109,6,1,0.05,28682
4936,74,19,1,0.05,28686
4937,122,12,1,0.05,28686
4938,120,12,1,0.05,28688
4939,126,16,1,0.05,28688
4940,111,17,1,0.05,28691
4941,114,11,1,0.05,28691
4942,67,35,1,0.05,28698
4943,120,19,1,0.05,28700
4944,100,1,1,0.05,28700
4945,107,5,1,0.05,28700
4946,88,11,1,0.05,28703
4947,123,18,1,0.05,28705
4948,117,13,1,0.05,28708
4949,105,7,1,0.05,28709
4950,117,13,1,0.05,28709
4951,102,7,1,0.05,28709
4952,122,34,1,0.05,28715
4953,95,19,1,0.05,28717
4954,118,10,1,0.05,28717
4955,95,26,1,0.05,28719
4956,110,9,1,0.05,28719
4957,20,41,1,0.05,28724
4958,108,5,1,0.05,28724
4959,115,20,1,0.05,28724
4960,116,9,1,0.05,28724
4961,109,6,1,0.05,28724
4962,122,19,1,0.05,28725
4963,108,9,1,0.05,28727
4964,94,16,1,0.05,28729
4965,122,15,1,0.05,28729
4966,98,20,1,0.05,28733
4967,106,19,1,0.05,28734
4968,77,23,1,0.05,28740
4969,92,14,1,0.05,28742
4970,112,8,1,0.05,28742
4971,118,10,1,0.05,28742
4972,104,18,1,0.05,28742
4973,127,22,1,0.05,28744
4974,117,10,1,0.05,28744
4975,135,20,1,0.05,28744
4976,111,17,1,0.05,28746
4977,112,7,1,0.05,28746
4978,132,20,1,0.05,28746
4979,108,5,1,0.05,28746
4980,118,11,1,0.05,28746
4981,101,2,1,0.05,28746
4982,67,26,1,0.05,28753
4983,107,5,1,0.05,28753
4984,106,12,1,0.05,28754
4985,44,34,1,0.05,28760
4986,88,11,1,0.05,28763
4987,108,8,1,0.05,28763
4988,108,8,1,0.05,28763
4989,122,13,1,0.05,28763
4990,135,25,1,0.05,28763
4991,100,3,1,0.05,28763
4992,114,15,1,0.05,28764
4993,122,17,1,0.05,28766
4994,109,6,1,0.05,28766
4995,35,34,1,0.05,28776
4996,107,16,1,0.05,28780
4997,102,11,1,0.05,28780
4998,76,21,1,0.05,28783
4999,103,30,1,0.05,28788
5000,117,16,1,0.05,28789
